Year,Team,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM,StREM,StREM Rank,StROE,StROE Rank,StRDE,StRDE Rank,StRT+,StRT+ Rank,Barthag-AN,AN Rank,Barthag-H,AN-H AVG,ANH Rank,Barthag-Mom,Mom Rank,Barthag-N,NonCon Rank,AB6R,champfilter,champfilter rank,powerfilter,powerfilter rank,DV1,DV2,RPPF,RPPF Rank,INDEX Rank,Wins,tempname,Seed,Region,YEAR
2019,Purdue,66.3591,300,65.6263,276,113.828,12,121.093,5,99.7844,93,95.0422,32,26.0512,10,0.392573136,8,973057.6349,10,22.01739236,60,34,29,0.8893,21,0.9709,0.9301,10,0.8958,26,0.9121,16,17.33333333,19.49098542,13,18.63598896,12,0.747203616,0.785591873,0.899045532,12,12,3,Purdue,3,S,2019
2019,Iowa St.,68.6743,188,67.6056,161,112.927,18,118.992,9,99.678,90,97.1452,59,21.8472,16,0.318121918,16,972366.0108,11,22.03331855,62,39,34,0.9118,16,0.919,0.9154,14,0.9024,24,0.9248,13,19.5,21.38626892,15,21.30216299,14,0.759032091,0.762906157,0.896492817,13,13,0,Iowa St.,6,M,2019
2019,Florida St.,69.2552,155,68.2507,135,106.629,95,112.987,31,95.7851,33,90.4293,9,22.5574,14,0.325718502,15,884116.1887,32,19.48239224,7,11,9,0.919,14,0.8698,0.8944,20,0.9636,4,0.8765,33,19.16666667,20.8560029,14,21.42963626,15,0.766948947,0.744959894,0.894125013,14,14,2,Florida St.,4,W,2019
2019,Auburn,68.8594,182,67.5363,166,113.662,14,119.571,8,99.1996,77,96.2397,45,23.3317,13,0.3388252,13,984498.2691,8,21.64729236,47,30,22,0.865,27,0.9662,0.9156,13,0.8901,27,0.9379,10,16.83333333,19.46050096,11,18.38502985,11,0.726900149,0.774393916,0.891608723,15,15,4,Auburn,5,M,2019
2019,LSU,70.5931,90,69.8753,66,112.474,21,118.485,10,100.645,118,97.5196,62,20.9656,18,0.296989366,22,991035.0159,6,21.56675497,45,33.5,26,0.91,17,0.9029,0.90645,16,0.9139,20,0.88,29,21.08333333,23.16849817,16,23.25923474,16,0.75149424,0.748836308,0.891379788,16,22,2,LSU,3,E,2019
2019,Louisville,68.4904,205,67.1312,194,107.243,84,113.376,29,97.6744,52,92.4055,17,20.9708,17,0.306181596,18,880383.6407,36,20.39326729,17,17.5,15,0.9342,11,0.8724,0.9033,17,0.9032,22,0.857,38,24.75,26.49325626,18,27.39953504,18,0.761202807,0.734108534,0.89018578,17,16,0,Louisville,7,E,2019
2019,Wisconsin,64.8745,337,63.61,332,104.289,147,110.809,52,92.8886,9,87.134,3,23.675,12,0.364935375,12,796570.2726,114,19.59865277,9,10.5,8,0.9214,12,0.8986,0.91,15,0.9027,23,0.9098,18,32.08333333,34.82020114,23,35.25641026,22,0.730531812,0.721140963,0.879701828,18,17,0,Wisconsin,5,S,2019
2019,Mississippi St.,68.5278,200,67.4194,178,111.932,26,117.395,14,101.401,135,96.7173,51,20.6776,21,0.301741775,20,944421.7708,15,21.92501368,56,38,33,0.8799,22,0.9075,0.8937,21,0.904,21,0.8935,22,22.83333333,25.94991855,17,25.54921487,17,0.718445402,0.731402742,0.879259377,19,23,0,Mississippi St.,5,E,2019
2019,Kansas,70.6439,89,69.9355,64,105.568,119,112.746,34,98.4952,64,92.0406,15,20.7051,20,0.29309537,23,898001.2743,27,19.6468278,10,16.5,13,0.8611,30,0.9404,0.90075,19,0.7773,63,0.9188,14,27.08333333,31.45201874,21,30.06753631,20,0.68970407,0.725265582,0.870736705,20,18,1,Kansas,4,M,2019
2019,Buffalo,74.6814,10,73.7602,9,112.955,17,114.89,19,94.4045,13,94.5531,29,20.337,22,0.272315463,27,985772.9792,7,19.40299557,6,16.5,13,0.8501,37,0.9184,0.88425,26,0.876,34,0.8678,36,24.41666667,28.72211112,19,27.61285458,19,0.68710393,0.718069565,0.868320354,21,19,1,Buffalo,6,W,2019
2019,Wofford,68.1431,225,65.6363,275,117.982,3,118.357,12,97.8958,55,97.6422,63,20.7146,19,0.303989692,19,954574.4016,13,22.38711875,78,48.5,43,0.9075,18,0.8004,0.85395,38,0.918,18,0.8326,48,30.75,33.88429752,22,36.00913402,24,0.721474253,0.675295347,0.866239356,22,24,1,Wofford,7,M,2019
2019,Florida,64.8004,339,62.6903,346,104.227,148,110.219,60,97.2175,48,91.895,14,18.3239,28,0.282776032,25,787210.0312,130,21.36433232,36,30.5,23,0.9037,19,0.8764,0.89005,22,0.9253,17,0.916,15,39.91666667,44.17026299,27,44.84766773,29,0.699657245,0.688561919,0.864114347,23,25,1,Florida,10,W,2019
2019,Kansas St.,64.9201,336,63.0414,342,101.553,213,107.96,102,91.5612,7,87.7377,4,20.2225,23,0.311495207,17,756667.2406,169,19.80244485,12,14.5,11,0.92,13,0.8864,0.9032,18,0.9363,14,0.7975,59,48.58333333,52.80797101,38,53.79022734,38,0.699667871,0.686145427,0.863515011,24,20,0,Kansas St.,4,S,2019
2019,Marquette,70.6568,88,68.5839,116,108.714,61,114.15,23,96.7389,42,95.7294,35,18.4207,27,0.260705268,32,920673.8251,18,20.91792369,24,28,20,0.8566,33,0.8673,0.86195,33,0.9391,13,0.8774,32,26,30.35255662,20,30.16416265,21,0.688545421,0.69380197,0.862650504,25,26,0,Marquette,5,W,2019
2019,Maryland,66.2805,303,65.6376,274,107.334,78,113.82,27,98.4651,63,93.8429,22,19.9776,24,0.301402373,21,858663.3738,53,21.60013654,46,33.5,26,0.8781,24,0.8973,0.8877,23,0.7799,61,0.8421,44,39.25,44.69878146,28,44.21538808,27,0.679029216,0.687719689,0.858743565,26,27,1,Maryland,6,E,2019
2019,Cincinnati,64.8024,338,63.1993,338,109.572,46,111.566,46,95.5241,27,94.515,28,17.0509,32,0.263122971,31,806593.6814,105,22.34652982,74,52.5,51,0.8794,23,0.8897,0.88455,25,0.8992,25,0.9017,20,43.08333333,48.99173679,32,48.7064986,31,0.673826722,0.678681917,0.855153388,27,28,0,Cincinnati,7,S,2019
2019,VCU,68.9655,174,68.1835,136,102.78,179,104.312,172,88.5061,2,88.6222,7,15.6895,37,0.227502157,39,750413.1465,181,18.94245019,4,21.5,17,0.8912,20,0.8825,0.88685,24,0.9302,15,0.8807,28,51.41666667,57.69374626,42,57.97673413,43,0.671794364,0.668693925,0.852105192,30,31,0,VCU,8,E,2019
2019,Nevada,70.9379,87,69.2146,88,113.948,11,114,26,94.465,14,95.0771,33,18.9229,25,0.266753033,29,921908.9484,17,20.60834683,20,24.5,19,0.827,43,0.9185,0.87275,28,0.7462,71,0.8936,21,31.75,38.39177751,25,36.37926096,25,0.649315454,0.689456789,0.85166869,31,21,0,Nevada,7,W,2019
2019,Saint Mary's,64.5057,342,62.6466,347,112.69,20,114.634,21,99.1877,76,96.9231,55,17.7106,31,0.274563333,26,847666.4336,59,23.37144591,121,73.5,66,0.8565,34,0.869,0.86275,32,0.9277,16,0.8375,46,42.08333333,49.13407278,34,48.77813194,32,0.656089584,0.661858322,0.84634474,33,33,0,Saint Mary's,11,S,2019
2019,Iowa,70.2251,106,69.3715,82,110.452,38,117.163,15,104.226,195,101.207,115,15.9555,36,0.227212208,40,963991.7855,12,23.00618015,105,72.5,63,0.8646,28,0.8226,0.8436,42,0.79,57,0.8849,26,41.58333333,48.0954584,30,49.29271377,34,0.663710788,0.646488614,0.84435088,35,35,1,Iowa,10,S,2019
2019,Oklahoma,69.7223,133,68.6808,112,101.398,216,109.401,73,98.1919,58,93.8663,23,15.5345,38,0.222808198,44,834476.8417,68,20.5420515,19,31.5,24,0.8543,36,0.8738,0.86405,31,0.7199,80,0.9262,12,44.41666667,51.99188419,36,51.40520417,37,0.650715127,0.659387557,0.844325948,36,36,1,Oklahoma,9,S,2019
2019,Utah St.,69.8786,123,67.7963,151,112.264,24,112.966,32,95.2464,25,96.3467,47,16.6198,34,0.237831038,34,891742.977,31,21.36951941,37,35.5,32,0.8232,44,0.8779,0.85055,40,0.8461,43,0.9092,19,33.75,40.99854227,26,39.68020692,26,0.642099856,0.666108596,0.843837423,37,37,0,Utah St.,8,M,2019
2019,Mississippi,69.2037,159,68.3346,129,108.408,64,112.779,33,101.248,132,97.6963,65,15.0831,44,0.217946439,45,880208.9773,37,22.06356422,63,54,54,0.8302,42,0.8858,0.858,35,0.8806,30,0.8556,39,40,48.18116117,31,46.62004662,30,0.637190152,0.661199627,0.841298349,38,38,0,Mississippi,8,S,2019
2019,Villanova,65.668,321,63.6099,333,112.402,23,116.973,16,101.437,136,98.1987,73,18.7745,26,0.285897241,24,898514.4094,26,23.44311899,124,74,67,0.861,31,0.8454,0.8532,39,0.7245,79,0.8429,43,47.5,55.16840883,41,55.67276137,39,0.651940795,0.645935499,0.841165248,39,39,1,Villanova,6,S,2019
2019,Syracuse,67.2957,267,66.0629,251,103.506,160,110.213,61,97.0521,45,93.9133,24,16.3,35,0.242210126,33,817434.4996,92,21.29982559,33,33,25,0.8443,40,0.8707,0.8575,36,0.889,28,0.8442,42,44,52.11417743,37,51.31195335,36,0.642947116,0.654507844,0.841056009,40,40,0,Syracuse,8,W,2019
2019,UCF,67.106,278,64.7843,313,107.069,88,110.31,58,95.5875,28,95.7335,36,14.5761,46,0.217216046,46,816565.6781,95,22.02626939,61,53.5,53,0.8486,38,0.8936,0.8711,29,0.8528,39,0.8695,35,49.58333333,58.42957027,43,56.92036888,41,0.638871935,0.658027169,0.84091186,41,41,1,UCF,9,E,2019
2019,Murray St.,71.1289,76,69.0116,98,114.766,8,112.038,41,96.0872,38,98.706,81,13.3317,52,0.187434362,52,892846.4735,30,21.82245426,51,51.5,48,0.8479,39,0.7017,0.7748,59,0.7849,59,0.884,27,46.41666667,54.74309077,40,59.90793323,46,0.642518676,0.582295938,0.821894635,45,45,1,Murray St.,12,W,2019
2019,Ohio St.,66.8768,281,65.6907,272,103.341,165,109.268,75,98.9532,69,94.1896,27,15.0781,45,0.225465333,42,798475.2743,112,21.53422467,44,43,40,0.8159,47,0.8512,0.83355,44,0.6565,102,0.8786,31,62.33333333,76.39825142,55,74.78055706,55,0.598002009,0.612710564,0.818096289,46,46,1,Ohio St.,11,M,2019
2019,Belmont,74.2457,13,71.1231,31,116.393,5,114.834,20,99.6691,89,101.76,127,13.0739,54,0.176091006,56,979066.7276,9,21.95088584,57,56.5,56,0.8345,41,0.6912,0.76285,64,0.8776,33,0.7457,75,48.91666667,58.61793489,45,64.12357169,49,0.628054515,0.5694295,0.814509008,49,49,0,Belmont,11,E,2019
2019,Baylor,66.6446,289,65.2511,291,107.248,83,113.517,28,100.481,114,98.2238,75,15.2935,41,0.229473956,38,858789.5991,52,23.10903472,108,73,65,0.8105,50,0.8307,0.8206,46,0.7356,75,0.7097,92,62.66666667,77.31852766,57,76.36688602,57,0.593333287,0.60192667,0.813903563,50,50,1,Baylor,9,W,2019
2019,Oregon,65.9065,315,64.0656,328,106.247,107,107.7,108,94.5948,18,92.5481,18,15.1521,43,0.229899934,37,764468.6064,154,21.24514809,31,34,29,0.7999,53,0.8526,0.82625,45,0.8098,49,0.8121,52,61.83333333,77.30132933,56,74.83610691,56,0.585586495,0.607299517,0.81325657,51,51,2,Oregon,12,S,2019
2019,New Mexico St.,67.9012,235,65.5861,278,113.701,13,112.605,37,95.2348,24,99.0173,83,13.588,49,0.200109866,49,860979.477,49,22.97525172,102,75.5,70,0.7948,54,0.8097,0.80225,50,0.8791,31,0.7973,60,52.41666667,65.94950512,50,65.33707282,50,0.591167781,0.597718008,0.8121646,52,52,0,New Mexico St.,12,M,2019
2019,Minnesota,67.9778,234,67.4509,176,103.298,166,110.671,54,101.467,138,96.2136,44,14.4575,47,0.212678257,47,832596.8692,69,21.91852063,55,51,46,0.7599,67,0.8506,0.80525,49,0.8006,53,0.7829,63,55.33333333,72.81659868,51,68.71571976,51,0.559638337,0.59693591,0.803262345,55,55,1,Minnesota,10,E,2019
2019,Washington,67.1691,274,65.8589,263,103.564,157,106.98,119,95.6117,29,93.6134,20,13.3669,51,0.198999242,50,768731.569,148,21.23104159,29,39.5,36,0.8045,52,0.8167,0.8106,48,0.6402,109,0.7437,76,78.41666667,97.47255024,64,96.73904104,63,0.575455662,0.580696226,0.803144998,56,56,1,Washington,9,M,2019
2019,Arizona St.,72.1332,45,70.4917,46,106.426,102,109.774,68,99.8027,94,98.5646,79,11.2091,61,0.155398624,63,869228.9416,46,21.46932266,41,52,50,0.7588,68,0.7868,0.7728,61,0.7913,56,0.7635,68,57.66666667,75.99718854,54,74.62042788,54,0.556444202,0.568177357,0.794310976,58,58,0,Arizona St.,11,W,2019
2019,Seton Hall,70.1052,116,68.9235,102,104.576,143,109.303,74,100.893,123,96.3961,49,12.9072,55,0.184107598,54,837557.0464,67,21.31792397,34,44,41,0.7574,69,0.788,0.7727,62,0.7706,65,0.8119,53,57.5,75.91761289,53,74.4143911,53,0.555475743,0.568260934,0.794060923,59,59,0,Seton Hall,10,M,2019
2019,Liberty,64.9577,335,61.7759,349,111.547,29,110.565,56,95.7813,32,99.7435,96,10.8215,63,0.166593029,60,794083.1482,119,24.29879441,166,113,110,0.753,70,0.6938,0.7234,76,0.7981,55,0.7392,80,83.83333333,111.332448,71,115.8879366,76,0.531504386,0.508952514,0.7699768,70,70,1,Liberty,12,E,2019
2019,UC Irvine,66.0757,310,65.0838,296,108.285,67,106.606,125,94.5646,17,97.144,58,9.46217,75,0.143199391,70,750939.7079,179,22.89938393,99,84.5,79,0.767,65,0.6392,0.7031,84,0.8619,38,0.649,118,95.58333333,124.6197306,78,135.9455744,87,0.53531663,0.486836546,0.764529759,74,74,1,UC Irvine,13,S,2019
2019,Yale,72.5605,37,70.7049,44,110.061,42,111.702,44,100.041,102,103.115,149,8.58693,82,0.118342624,84,905361.7972,22,22.94112372,101,92.5,89,0.7018,82,0.7134,0.7076,81,0.6599,100,0.7034,94,78.91666667,112.4489408,72,111.5272282,74,0.494870857,0.499749439,0.756224823,78,78,0,Yale,14,E,2019
2019,Vermont,65.7063,320,65.3218,285,109.909,43,107.949,103,94.7423,21,99.2286,84,8.72064,80,0.132717867,78,765674.6335,152,23.82385133,140,109,105,0.705,80,0.7642,0.7346,72,0.4085,204,0.6825,103,119.6666667,169.7399527,101,162.9004447,101,0.477072916,0.499529659,0.750715094,81,81,0,Vermont,13,W,2019
2019,Northeastern,66.215,305,66.0293,252,112.969,16,111.465,48,104.428,202,102.718,145,8.74685,79,0.132099977,79,822684.7068,86,24.98492811,198,138.5,136,0.7176,76,0.6313,0.67445,102,0.7669,68,0.6716,110,97.25,135.5211817,88,144.1915635,92,0.496656089,0.464256888,0.745867399,84,84,0,Northeastern,13,M,2019
2019,Northern Kentucky,69.2867,153,67.9179,145,111.424,33,109.235,77,100.467,112,102.676,144,6.55918,100,0.094664633,101,826748.6667,83,23.86164768,142,121.5,119,0.6593,98,0.696,0.67765,98,0.6439,104,0.6248,127,105.75,160.3973912,95,156.0540102,98,0.448680709,0.46278634,0.730271566,97,97,0,Northern Kentucky,14,W,2019
2019,Georgia St.,71.0957,78,69.8602,67,106.563,97,107.886,107,102.734,166,102.289,137,5.59737,111,0.078724874,114,827510.5082,80,23.11441775,109,111.5,107,0.6616,95,0.6744,0.668,105,0.664,98,0.6797,106,102.4166667,154.8014913,93,153.3183633,95,0.451847657,0.457003606,0.729432531,98,98,0,Georgia St.,14,M,2019
2019,Saint Louis,66.865,283,66.0798,250,100.399,244,102.575,205,95.4529,26,96.3024,46,6.27254,104,0.093809916,102,703528.8317,239,22.31621454,72,87,83,0.6231,111,0.7024,0.66275,106,0.6101,121,0.6546,117,128.6666667,206.4944097,123,194.1405759,120,0.413467115,0.442833724,0.71225999,109,109,0,Saint Louis,13,E,2019
2019,Old Dominion,65.4732,326,64.2892,325,101.139,221,101.929,216,93.0411,10,96.3508,48,5.57853,112,0.085198219,109,680235.189,266,22.8089321,93,101,96,0.5834,127,0.6985,0.64095,122,0.632,112,0.7245,86,132.6666667,227.4025826,131,206.9844242,125,0.383407795,0.425532728,0.696233055,126,126,0,Old Dominion,14,S,2019
2019,Montana,68.3879,213,66.5497,225,111.502,31,107.36,115,100.898,124,103.814,161,3.54691,137,0.051851278,138,788250.534,128,24.60538767,179,158.5,150,0.6103,115,0.571,0.59065,135,0.641,106,0.5379,157,137.0833333,224.6163089,128,232.0889416,135,0.401581126,0.387674598,0.689406062,130,130,0,Montana,15,W,2019
2019,Colgate,67.5448,255,66.3489,236,110.64,37,110.038,63,102.764,167,105.751,202,4.2867,129,0.063468987,129,817856.8521,91,25.66038998,232,180.5,176,0.5643,132,0.592,0.57815,140,0.6877,91,0.5518,151,130.4166667,231.1122925,132,225.575831,132,0.370255738,0.380551866,0.675770869,138,138,0,Colgate,15,S,2019
2019,Abilene Christian,66.5681,293,66.0042,254,107.102,87,103.625,186,96.7466,43,101.539,119,2.08626,145,0.031336331,144,714817.6189,222,24.39756309,171,157.5,148,0.5347,144,0.536,0.53535,150,0.742,73,0.5734,146,148.75,278.1933795,143,277.8556085,147,0.344389227,0.345110738,0.653133111,146,146,0,Abilene Christian,15,M,2019
2019,Bradley,65.8042,316,65.0632,299,100.293,246,100.892,246,98.6984,66,101.25,117,-0.358275,165,-0.005440382,166,669833.8273,276,24.56848843,177,171.5,166,0.4709,168,0.4638,0.46735,178,0.5368,152,0.4796,175,186.4166667,395.8731507,178,398.8802111,179,0.292783864,0.290576561,0.610889678,174,174,0,Bradley,15,E,2019
2019,Gardner Webb,68.3164,218,67.0883,196,108.532,62,107.475,111,105.231,231,108.218,253,-0.743522,167,-0.010875866,169,789114.2395,125,26.32414248,263,216,213,0.444,179,0.4732,0.4586,181,0.5295,154,0.5148,163,168,378.3783784,174,366.3323157,170,0.277309272,0.287573663,0.603075081,179,179,0,Gardner Webb,16,S,2019
2019,North Dakota St.,66.4861,295,64.7859,312,108.198,69,106.552,127,110.054,314,109.751,278,-3.19855,199,-0.04811532,202,754838.5475,174,27.66449324,323,262.5,267,0.3502,224,0.5542,0.4522,187,0.5235,156,0.3977,206,197.9166667,565.1532458,212,437.67507,192,0.21012299,0.27855949,0.569113266,199,199,0,North Dakota St.,16,E,2019
2019,Iona,71.3027,67,70.5217,45,107.93,73,106.514,132,105.576,241,109.593,275,-3.07828,197,-0.043182095,197,808945.6877,102,25.73632483,238,217.5,214,0.3872,200,0.3454,0.3663,226,0.5988,124,0.2582,276,190.4166667,491.7785813,193,519.8380198,207,0.235576757,0.221795483,0.55423752,211,211,0,Iona,16,M,2019
2019,Fairleigh Dickinson,67.8895,237,66.7742,214,108.37,65,106.184,137,104.709,214,110.432,295,-4.2487,208,-0.062572268,212,765456.9541,153,27.36209145,311,261.5,265,0.3757,206,0.3404,0.35805,229,0.437,196,0.3133,242,215.5833333,573.8177624,214,602.1039892,226,0.225080488,0.213638298,0.54508282,222,222,0,Fairleigh Dickinson,16,W,2019
2018,Villanova,70.2475,125,68.277,168,122.829,1,127.384,1,99.8803,63,95.9749,22,31.4091,2,0.447120538,2,1139883.946,1,21.12620046,15,8.5,5,0.9728,2,0.9529,0.96285,2,0.9685,3,0.9697,3,3.25,3.340871711,1,3.37539596,1,0.9728,0.96285,0.987003595,1,1,6,Villanova,1,E,2018
2018,Duke,71.0479,91,70.0021,78,118.705,4,122.602,3,97.3075,24,93.467,7,29.1348,3,0.410075456,3,1067938.776,2,20.02175025,3,3,3,0.9229,10,0.9803,0.9516,4,0.9328,10,0.9614,5,4.5,4.875934554,2,4.72887768,2,0.888658377,0.912326446,0.958941299,2,2,3,Duke,2,M,2018
2018,North Carolina,71.3754,75,70.9501,50,114.305,17,121.959,4,102.487,133,96.9241,34,25.0348,7,0.350749698,9,1061637.534,3,21.1223526,14,11.5,9,0.9358,9,0.9212,0.9285,8,0.9648,4,0.9402,10,7.583333333,8.103583387,3,8.16729492,3,0.856448613,0.831405167,0.934376549,3,3,1,North Carolina,2,W,2018
2018,Purdue,68.1661,236,67.2291,219,118.518,5,123.248,2,96.6679,18,96.5818,28,26.6663,5,0.39119445,5,1035447.797,6,21.99196445,47,26,20,0.9492,3,0.9645,0.95685,3,0.8716,30,0.965,4,12.33333333,12.99339795,7,12.88951595,7,0.828650574,0.809291308,0.923224661,4,4,2,Purdue,2,E,2018
2018,Michigan St.,68.2843,227,67.1449,222,117.987,6,119.983,9,94.8872,12,93.6364,9,26.3461,6,0.385836861,6,983015.3398,17,20.89251254,11,8.5,5,0.916,12,0.9619,0.93895,7,0.9099,15,0.9544,6,9.916666667,10.82605531,4,10.56144275,4,0.814393745,0.81417479,0.92110771,5,5,1,Michigan St.,3,M,2018
2018,Kansas,70.1467,130,68.4279,161,116.004,11,120.933,6,101.438,104,97.6938,46,23.2388,9,0.331294273,10,1025880.791,8,21.76606689,37,23.5,18,0.9432,5,0.9379,0.94055,6,0.9035,20,0.9711,2,11.58333333,12.28088776,6,12.31548916,6,0.828069513,0.800047956,0.921005654,6,6,4,Kansas,1,M,2018
2018,Gonzaga,69.407,174,68.9851,125,120.03,2,119.824,12,95.1115,14,95.0891,17,24.7352,8,0.356374717,7,996531.1983,15,21.06715574,12,9.5,7,0.9437,4,0.8832,0.91345,14,0.9511,5,0.9122,16,11.08333333,11.74455159,5,12.1334866,5,0.83221644,0.77844363,0.917042701,7,7,2,Gonzaga,4,W,2018
2018,Virginia,60.5283,351,59.1912,351,111.133,46,116.528,21,88.0409,2,84.3753,1,32.1527,1,0.531201108,1,821900.1538,106,19.95198233,2,1.5,1,0.9784,1,0.9595,0.96895,1,0.9785,1,0.974,1,18.58333333,18.99359499,11,19.1788362,12,0.822321616,0.779810676,0.915097463,8,8,0,Virginia,1,S,2018
2018,Cincinnati,66.3915,311,64.6798,322,112.022,32,113.155,54,86.3964,1,86.158,2,26.9966,4,0.406633379,4,850080.3528,81,18.80877424,1,2.5,2,0.9413,7,0.9544,0.94785,5,0.9484,7,0.9484,7,17.75,18.85690003,10,18.72659176,10,0.791711601,0.76510821,0.904655737,9,9,1,Cincinnati,2,S,2018
2018,Xavier,72.1555,51,70.4307,61,115.53,13,120.74,7,102.209,128,99.0492,59,21.6909,14,0.300611873,16,1051893.529,4,21.63177291,32,24,19,0.8985,16,0.9454,0.92195,11,0.9479,8,0.9347,12,12.5,13.91207568,8,13.55821899,8,0.779049168,0.774858906,0.903978562,10,10,1,Xavier,1,W,2018
2018,West Virginia,70.3445,116,69.0413,117,113.004,27,119.151,14,98.4694,39,97.3766,39,21.7748,13,0.309539481,14,998678.1091,14,21.59221637,30,22,16,0.9005,15,0.9518,0.92615,9,0.9077,16,0.8974,23,16.33333333,18.13807144,9,17.63573215,9,0.760344811,0.753221547,0.894516978,11,11,2,West Virginia,5,E,2018
2018,Texas Tech,68.3794,221,66.5709,248,109.214,71,114.03,46,94.2083,10,92.0873,3,21.9424,12,0.320896352,12,889126.459,50,20.31394619,4,8,4,0.91,13,0.9332,0.9216,12,0.9261,13,0.9374,11,17.66666667,19.41391941,12,19.16956019,11,0.763160792,0.741748263,0.892466871,12,12,3,Texas Tech,3,E,2018
2018,Tennessee,67.2695,271,66.1739,271,109.697,62,114.839,40,97.8825,33,92.6901,4,22.1486,11,0.329256201,11,887149.8916,52,20.86580582,8,9.5,7,0.9161,11,0.9281,0.9221,10,0.8896,23,0.9458,8,18.91666667,20.64912855,13,20.51476702,13,0.763552125,0.735885574,0.891167566,13,13,1,Tennessee,3,S,2018
2018,Michigan,65.4195,330,64.3592,333,111.172,45,115.9,29,96.4552,17,92.7095,5,23.1909,10,0.354489105,8,878767.7138,54,21.46305615,25,16.5,12,0.9415,6,0.8767,0.9091,15,0.9774,2,0.8283,46,23.58333333,25.04868118,15,25.94140725,15,0.769711221,0.704535785,0.88514843,14,14,5,Michigan,3,W,2018
2018,Florida,68.2257,234,66.7986,239,109.73,61,115.14,37,100.621,81,96.4262,25,18.7137,23,0.274292532,22,904483.0873,43,21.91614087,41,31.5,26,0.9408,8,0.8585,0.89965,16,0.949,6,0.8878,29,24.58333333,26.13024376,16,27.32544138,16,0.765894485,0.692696952,0.881376498,15,15,1,Florida,6,E,2018
2018,Kentucky,69.7603,156,68.5818,154,109.59,64,116.426,25,100.553,79,96.019,23,20.4069,18,0.292530279,18,945601.8066,28,21.28938649,18,18,14,0.8918,17,0.8948,0.8933,19,0.9032,21,0.9044,19,20.5,22.98721686,14,22.94861749,14,0.735368138,0.70298063,0.876463196,16,20,2,Kentucky,5,S,2018
2018,Ohio St.,67.4903,259,66.3996,260,111.339,42,116.15,27,97.878,32,95.0408,16,21.1094,15,0.312773836,13,910499.6578,39,21.64785023,33,23,17,0.9037,14,0.9357,0.9197,13,0.8078,56,0.87,31,29.16666667,32.27472244,21,31.71323982,20,0.720317574,0.695075052,0.87084081,17,16,1,Ohio St.,5,W,2018
2018,Houston,68.3795,220,68.2176,174,112.888,28,115.787,31,94.8876,13,95.2473,18,20.5396,17,0.300378037,17,916738.6129,36,21.44067021,24,20.5,15,0.8674,24,0.9268,0.8971,17,0.9455,9,0.826,48,24.58333333,28.34140343,17,27.40311374,17,0.700427619,0.690488513,0.864785461,18,17,1,Houston,6,W,2018
2018,Auburn,73.4691,23,72.2946,21,113.46,26,118.196,16,99.9304,64,97.5614,44,20.6348,16,0.280860933,21,1026384.957,7,20.73672261,7,14,10,0.8693,23,0.9182,0.89375,18,0.7452,74,0.8972,24,26.33333333,30.29257257,18,29.46386946,18,0.697303819,0.681703342,0.861816114,19,21,1,Auburn,4,M,2018
2018,Wichita St.,69.9288,143,68.6357,149,117.841,7,121.925,5,101.934,120,101.857,107,20.068,20,0.286977612,19,1039540.956,5,23.34153073,98,58.5,53,0.8819,21,0.8702,0.87605,26,0.9044,18,0.8553,41,27.91666667,31.65513853,20,31.86652208,21,0.704305209,0.661687075,0.858553376,20,22,0,Wichita St.,4,E,2018
2018,Seton Hall,70.9905,93,69.3438,104,110.561,53,116.335,26,102.558,135,98.9994,58,17.3352,26,0.244196054,29,960773.5166,25,21.96907973,45,37,31,0.8634,27,0.9065,0.88495,22,0.8749,28,0.9054,18,26.5,30.69261061,19,29.94519464,19,0.691663155,0.673625365,0.858376417,21,23,1,Seton Hall,8,M,2018
2018,TCU,70.299,120,68.7039,142,116.043,10,120.625,8,106.375,241,101.705,104,18.9201,22,0.269136119,23,1022877.911,9,23.16319906,92,57.5,52,0.8699,22,0.8901,0.88,23,0.8728,29,0.8624,37,29.75,34.19933326,22,33.80681818,23,0.689371852,0.659777841,0.854303248,23,25,0,TCU,6,M,2018
