Year,Team,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,StREM,StROE,StRDE,Barthag-AN,Barthag-H,AN-H AVG,Barthag-Mom,Barthag-N,DV1,DV2,RPPF,Wins
2022,Duke,68.2765,67.3866,117.152,119.363,98.2346,95.6508,23.7124,0.347296654,972771.1932,21.61874707,0.9643,0.9084,0.93635,0.972,0.9441,0.769942932,0.704693148,0.885241864,4
2022,Tennessee,68.6808,67.1668,105.997,111.439,90.464,86.1987,25.2399,0.367501543,852922.8664,18.19557568,0.912,0.9592,0.9356,0.9577,0.9421,0.71391895,0.691664268,0.86842162,1
2022,UCLA,67.1833,65.5444,111.821,116.076,94.6157,91.2287,24.8472,0.369843399,905203.4488,20.36803093,0.9115,0.9524,0.93195,0.8951,0.9336,0.712550222,0.687497668,0.867052028,2
2022,Iowa,70.3455,69.5965,118.165,121.548,101.016,98.0208,23.5269,0.334452097,1039278.529,21.82091047,0.9226,0.9191,0.92085,0.9548,0.912,0.711655403,0.666049972,0.8614906,0
2022,Villanova,64.1915,62.55,112.845,117.95,97.6798,93.8397,24.1107,0.375599573,893045.1468,22.30185834,0.9155,0.9564,0.93595,0.9061,0.9536,0.702520971,0.674611488,0.861347282,4
2022,Auburn,71.398,70.0205,108.347,113.602,92.1279,89.1491,24.453,0.342487185,921420.7776,18.4714545,0.89,0.9614,0.9257,0.8461,0.945,0.681026665,0.666305732,0.853842765,1
2022,Texas Tech,67.472,66.455,104.973,109.701,88.3557,85.0595,24.641,0.365210754,811978.9239,18.13146672,0.9096,0.9648,0.9372,0.9451,0.9234,0.6843259,0.659661718,0.85299426,2
2022,Purdue,66.6017,65.764,118.576,121.268,102.357,98.9804,22.2872,0.334640107,979439.7932,23.40956872,0.9141,0.9498,0.93195,0.8484,0.9632,0.672150798,0.636625974,0.843984038,2
2022,Illinois,68.1937,67.0758,110.345,113.725,98.2696,94.138,19.5866,0.287225946,881974.7374,21.0998658,0.8935,0.9198,0.90665,0.8937,0.8799,0.661342326,0.624091291,0.837930239,1
2022,San Francisco,70.641,68.6767,107.272,110.756,94.4226,92.3886,18.3679,0.260010476,866545.485,19.76662755,0.8999,0.8509,0.8754,0.9063,0.8696,0.661142883,0.593861319,0.82993881,0
2022,Virginia Tech,63.4606,62.9067,111.1,114.268,98.0541,96.4045,17.8634,0.281489617,828616.2121,23.55328659,0.9085,0.8786,0.89355,0.9335,0.9315,0.650140275,0.587383022,0.825295268,0
2022,Connecticut,67.0231,64.8837,109.555,113.924,95.4483,94.5963,19.3281,0.28837371,869871.2184,21.63585831,0.8747,0.8832,0.87895,0.8579,0.872,0.632137762,0.586500891,0.820234404,0
2022,Texas,64.188,63.0969,105.723,111.812,91.9048,91.4059,20.4063,0.317911448,802473.4556,21.3847867,0.8666,0.9478,0.9072,0.849,0.9242,0.616734923,0.596882743,0.81888093,1
2022,Alabama,73.3157,71.7144,109.137,116.098,104.116,98.7358,17.3625,0.236814216,988203.6691,21.18178002,0.8542,0.8884,0.8713,0.8541,0.9236,0.622771253,0.588919027,0.818360486,0
2022,LSU,70.6956,68.6446,102.61,107.64,89.6727,88.5581,19.0816,0.269916374,819105.3507,18.45750011,0.8442,0.9272,0.8857,0.8624,0.9347,0.609660041,0.593670408,0.816097344,0
2022,Arkansas,72.0273,70.59,106.057,111.072,94.3928,92.0511,19.0214,0.264079037,888600.0211,19.27299625,0.8561,0.8966,0.87635,0.8834,0.8079,0.616795069,0.583872255,0.815374412,3
2022,Saint Mary's,65.5835,63.493,106.095,109.764,93.3164,89.9554,19.8082,0.302036335,790158.9074,20.40088428,0.8601,0.9122,0.88615,0.8939,0.8522,0.60860911,0.577716167,0.811464482,1
2022,Wisconsin,67.1476,66.466,105.178,110.398,98.919,94.8142,15.5839,0.232082755,818376.0403,21.67539005,0.8982,0.8205,0.85935,0.8633,0.8676,0.629842389,0.548837617,0.809368631,1
2022,North Carolina,70.2181,70.1492,109.416,113.057,100.974,97.0108,16.0459,0.228519427,897519.6966,21.50121806,0.8466,0.8839,0.86525,0.9396,0.8141,0.605642667,0.571278515,0.808885319,5
2022,Michigan,67.5085,66.285,108.005,114.207,103.654,98.5588,15.6481,0.231795996,880529.4898,22.93792842,0.8514,0.8834,0.8674,0.8721,0.8821,0.600924959,0.562910047,0.805275652,2
2022,Indiana,67.8765,66.9603,103.985,107.558,95.8817,92.6213,14.9367,0.220057015,785244.4514,20.65465549,0.8673,0.8973,0.8823,0.8413,0.9222,0.600753876,0.559186664,0.804196711,0
2022,Memphis,71.4262,70.2976,105.619,110.368,96.197,94.1479,16.2198,0.227088939,870049.358,20.14834944,0.8122,0.9249,0.86855,0.9007,0.8376,0.578796268,0.573938477,0.802194639,1
2022,Loyola Chicago,65.6169,64.5889,109.986,110.891,92.9722,93.196,17.6948,0.26967138,806878.8067,21.57843419,0.8696,0.8125,0.84105,0.8642,0.907,0.610036807,0.538153107,0.80092803,0
2022,Boise St.,64.907,64.6171,103.572,108.443,92.8519,92.0306,16.412,0.252860246,763298.8069,21.37962429,0.8819,0.8024,0.84215,0.8707,0.8017,0.599274933,0.517005061,0.791949079,0
2022,Ohio St.,65.3779,64.9727,112.068,116.627,103.964,100.804,15.8224,0.242023681,889260.8552,24.55463363,0.83,0.8805,0.85525,0.8422,0.8265,0.566210989,0.532654775,0.78698392,1
2022,TCU,67.1122,65.834,101.094,108.261,96.6485,93.3525,14.909,0.222142919,786584.7899,21.15436771,0.8537,0.8267,0.8402,0.8728,0.7881,0.579103142,0.516631958,0.786086307,1
2022,Michigan St.,68.0511,67.5067,105.927,111.275,100.988,96.4032,14.8717,0.218538716,842617.2691,21.96398662,0.8262,0.8749,0.85055,0.6895,0.889,0.561131112,0.526745998,0.783826491,1
2022,USC,67.4471,66.022,106.564,110.473,96.9625,96.0232,14.4494,0.214239011,823143.5451,22.02107918,0.8775,0.7261,0.8018,0.7954,0.8729,0.597088792,0.490352931,0.783700996,0
2022,San Diego St.,65.2321,65.2809,99.3087,104.106,87.9036,85.9549,18.151,0.278254111,706989.3639,19.07092083,0.8333,0.8921,0.8627,0.8848,0.8008,0.555166425,0.521939277,0.780712857,0
2022,Seton Hall,68.6462,67.2574,103.686,108.487,96.4278,93.5199,14.967,0.218032462,807926.5886,20.74101248,0.8084,0.8417,0.82505,0.8294,0.8896,0.552298886,0.514188617,0.777625171,0
2022,Colorado St.,65.7368,65.0792,110.141,114.159,99.3144,98.3029,15.8566,0.241205839,856700.2052,23.45835578,0.8245,0.8102,0.81735,0.8096,0.8452,0.558978654,0.50267995,0.776214865,0
2022,Davidson,65.6986,64.6212,113.241,116.781,100.016,101.978,14.8028,0.225316826,895984.4959,24.89168345,0.8219,0.8141,0.818,0.8331,0.8311,0.552150153,0.497615019,0.772724827,0
2022,Iowa St.,67.2114,66.0731,98.0934,104.382,92.9036,90.4362,13.9459,0.207491586,732308.6592,20.07727406,0.8374,0.8594,0.8484,0.5961,0.9166,0.545414759,0.497624954,0.770740782,2
2022,Murray St.,67.4595,65.7834,113.009,111.518,92.0871,95.1287,16.389,0.242950215,838944.1732,21.68979169,0.7808,0.9049,0.84285,0.6584,0.8458,0.524328404,0.517704206,0.770443022,1
2022,Providence,66.0606,65.193,106.471,111.929,99.604,98.0491,13.8797,0.210108597,827613.8716,23.24701868,0.8007,0.8578,0.82925,0.7386,0.8523,0.534907474,0.5034416,0.769352472,2
2022,Notre Dame,65.9041,65.7294,108.378,111.997,100.674,98.3632,13.6336,0.20687332,826656.7434,23.42177501,0.7944,0.8746,0.8345,0.8963,0.7476,0.530361744,0.507126771,0.76909736,1
2022,Miami FL,67.5221,67.2783,110.368,114.756,104.983,102.136,12.6207,0.18690177,889194.4522,24.27952644,0.8467,0.7644,0.80555,0.876,0.6648,0.558992171,0.476797196,0.768593277,3
2022,Creighton,68.0849,66.8916,100.292,105.588,96.1478,92.1195,13.4685,0.197819193,759066.6859,20.41322918,0.8076,0.7939,0.80075,0.8482,0.7451,0.528375436,0.471051107,0.757684413,1
2022,UAB,70.1548,68.7871,111.84,112.489,95.4026,98.456,14.0333,0.200029079,887723.0629,22.03586532,0.7475,0.8635,0.8055,0.7647,0.8232,0.499616936,0.491762488,0.755238224,0
2022,Marquette,71.4884,70.6644,103.451,109.787,98.5096,95.785,14.0024,0.195863944,861662.9369,20.69380863,0.7778,0.8308,0.8043,0.5809,0.6315,0.501005112,0.466450136,0.747894528,0
2022,Vermont,65.1612,64.9527,114.506,110.775,92.9081,97.7084,13.0669,0.200527308,799599.642,23.43699725,0.7574,0.7993,0.77835,0.8568,0.6461,0.487990341,0.451194872,0.73907498,0
2022,Chattanooga,65.5215,64.6362,111.059,110.028,99.6475,98.756,11.2724,0.172035134,793213.8138,23.70924663,0.7527,0.7463,0.7495,0.7875,0.7755,0.480960897,0.428302672,0.729564877,0
2022,South Dakota St.,71.5227,69.4008,119.382,116.763,103.747,105.32,11.4429,0.159991164,975111.7518,24.07539714,0.6886,0.8725,0.78055,0.7179,0.7549,0.439809245,0.453082436,0.7242817,0
2022,Richmond,67.501,66.8627,105.575,109.146,100.278,99.3205,9.82501,0.145560807,804129.2417,23.22480246,0.7545,0.6542,0.70435,0.7548,0.7377,0.479278927,0.396338861,0.718644046,1
2022,New Mexico St.,67.8721,66.1724,104.869,107.805,96.0926,97.7021,10.1026,0.148852032,788803.9824,22.49857184,0.6917,0.7716,0.73165,0.8067,0.6722,0.436062541,0.414229429,0.710256526,1
2022,Delaware,67.7472,66.6342,107.166,106.849,102.824,104.566,2.283,0.03369881,773450.0545,25.12658355,0.6809,0.4604,0.57065,0.7257,0.5808,0.408768761,0.295205337,0.658583239,0
2022,Akron,63.8375,62.0745,107.883,106.151,99.9619,102.661,3.48951,0.054670061,719323.1716,25.89243613,0.6969,0.3681,0.5325,0.8205,0.5244,0.41532678,0.269828743,0.651483869,0
2022,Jacksonville St.,66.1608,65.1165,106.638,105.325,99.7107,103.083,2.24147,0.033887136,733945.2828,25.14771506,0.6646,0.4358,0.5502,0.7514,0.5964,0.396295425,0.281799122,0.648789933,0
2022,Saint Peter's,67.0262,65.9614,98.7557,98.7512,92.3289,94.4758,4.27548,0.063786997,653626.0637,21.59077974,0.6271,0.5678,0.59745,0.7336,0.3308,0.367949631,0.305201905,0.646894023,3
2022,Montana St.,68.9381,67.294,108.242,104.531,98.3861,100.723,3.80856,0.05523796,753268.0027,23.25661666,0.6161,0.458,0.53705,0.6879,0.5883,0.368139853,0.277563789,0.63621118,0
2022,Colgate,67.6928,67.2561,111.011,108.276,99.2826,104.059,4.21729,0.062296138,793609.5497,24.95197683,0.5598,0.6009,0.58035,0.6301,0.4674,0.329020551,0.300251652,0.629685106,0
2022,Georgia St.,67.7572,67.1142,99.6748,101.532,97.8036,99.6875,1.84485,0.027222199,698491.8339,23.27392748,0.5582,0.5119,0.53505,0.816,0.3704,0.32385522,0.2697099,0.615141958,0
2022,Yale,70.2695,68.6807,101.727,101.474,98.5686,99.2392,2.23432,0.031803272,723563.1215,22.28057241,0.5502,0.5231,0.53665,0.6619,0.411,0.319135304,0.271022844,0.61372719,0
2022,Longwood,67.1683,66.0454,108.965,106.108,98.0629,103.624,2.48399,0.036981731,756241.6876,24.97883662,0.4883,0.5858,0.53705,0.6572,0.6124,0.282330687,0.274233519,0.599506796,0
2022,Cal St. Fullerton,66.5151,65.9926,103.807,104.656,99.3304,102.553,2.10306,0.031616881,728531.7978,24.80830786,0.4664,0.466,0.4662,0.4886,0.4301,0.262275928,0.227195364,0.569480545,0
2022,Texas Southern,69.2557,67.6207,99.3772,98.1424,94.3754,99.4749,-1.33245,-0.019240294,667066.1014,22.69269598,0.4399,0.4699,0.4549,0.5522,0.5109,0.24501757,0.219983893,0.557917173,0
2022,Wright St.,69.1928,68.4334,108.996,106.365,103.348,107.231,-0.866069,-0.012515753,782813.6579,25.61248189,0.4306,0.4248,0.4277,0.4736,0.2504,0.237847241,0.203658779,0.54646538,0
2022,Norfolk St.,70.4806,66.9322,103.718,102.43,93.6633,102.285,0.14543,0.002057304,739475.7525,23.31468363,0.3457,0.6669,0.5063,0.3778,0.3005,0.187905112,0.248039661,0.543701576,0
2021,Gonzaga,75.2784,74.7701,122.395,126.111,91.6576,89.4872,36.6241,0.486511403,1197226.493,17.62572912,0.9786,0.9804,0.9795,0.9847,0.9772,0.9786,0.9795,0.991566735,5
2021,Illinois,71.5738,70.7135,112.127,118.957,95.8562,88.3445,30.6122,0.427705389,1012824.228,18.16072374,0.9554,0.9422,0.9488,0.9665,0.9329,0.833269683,0.826863918,0.928207809,1
2021,Iowa,70.9678,69.9829,117.408,123.496,101.074,94.5925,28.9031,0.407276258,1082348.512,20.4319296,0.9524,0.9392,0.9458,0.9643,0.9309,0.795495026,0.789360628,0.911137428,1
2021,Baylor,70.2185,68.3891,119.43,123.265,94.472,93.7679,29.4969,0.420075906,1066918.162,20.36269029,0.9511,0.9706,0.96085,0.8886,0.9738,0.783857273,0.792628024,0.909209514,6
2021,Houston,65.975,64.9246,115.808,118.922,88.5559,90.1017,28.8202,0.436836681,933047.6165,20.33262155,0.9426,0.9778,0.9602,0.911,0.9672,0.778768402,0.794705268,0.908514355,4
2021,Michigan,67.547,66.8217,112.349,119.434,96.3266,88.6425,30.7915,0.455852962,963522.8546,19.34733397,0.9314,0.9629,0.94715,0.9325,0.9083,0.767941938,0.782166562,0.903093759,3
2021,Ohio St.,67.553,67.0815,113.532,122.274,104.295,96.8491,25.4253,0.376369665,1009980.247,22.28990935,0.932,0.9244,0.9282,0.9439,0.895,0.71794081,0.71465582,0.875059475,0
2021,Texas,69.609,69.2079,106.848,113.848,97.8468,93.2661,20.5822,0.29567872,902227.8027,20.3653891,0.9277,0.8905,0.9091,0.8948,0.9403,0.709285433,0.693594482,0.867753154,0
2021,San Diego St.,66.8552,66.0736,109.872,110.835,91.4916,89.5391,21.296,0.318537675,821275.8334,19.86484439,0.9301,0.9232,0.92665,0.9127,0.9413,0.702044841,0.699116615,0.867327815,0
2021,Alabama,75.1471,73.9267,105.998,111.722,92.8416,86.734,24.9876,0.332521149,937971.4699,16.7954164,0.9192,0.9385,0.92885,0.9057,0.7677,0.695733139,0.703707037,0.866901465,2
2021,Connecticut,66.4535,66.0354,108.197,113.581,96.6577,91.6796,21.9011,0.329574815,857292.9169,20.75479634,0.9199,0.9174,0.91865,0.927,0.9253,0.69917491,0.698065732,0.866356196,0
2021,Colorado,66.2458,66.3585,110.094,114.417,95.8568,92.7358,21.6816,0.327284145,867240.3219,21.20496341,0.8957,0.9683,0.932,0.8966,0.9437,0.680010447,0.710320475,0.864639903,1
2021,Wisconsin,65.7692,64.9341,105.076,112.522,97.043,89.8672,22.6545,0.344459109,832717.0269,20.31137749,0.8887,0.9386,0.91365,0.911,0.9745,0.677372767,0.698256449,0.860971069,1
2021,USC,67.5611,67.2898,108.537,112.883,94.8746,90.6583,22.2245,0.328957048,860902.1601,20.05189407,0.8911,0.9569,0.924,0.849,0.937,0.673363298,0.700695936,0.860577889,3
2021,Tennessee,68.813,67.3118,105.227,108.804,91.6883,87.7414,21.0624,0.306084606,814629.6547,18.68343836,0.9104,0.9177,0.91405,0.8995,0.9804,0.681070735,0.684012079,0.858324682,0
2021,West Virginia,70.6837,69.6016,107.886,116.128,100.446,95.8073,20.3206,0.28748778,953220.0484,20.93719448,0.8988,0.9036,0.9012,0.9018,0.9277,0.680272038,0.682207718,0.857669616,1
2021,BYU,70.3849,67.9796,108.904,113.107,96.3259,92.1612,20.9462,0.297589398,900447.6416,19.76048026,0.9098,0.8679,0.88885,0.9692,0.8751,0.687660353,0.670200676,0.856505451,0
2021,Creighton,69.5619,69.0627,109.643,114.87,97.5105,93.5652,21.3051,0.306271105,917877.4023,20.48384707,0.8732,0.9272,0.9002,0.8557,0.9216,0.654948788,0.677197319,0.849980076,2
2021,Florida St.,70.3595,70.5582,111.363,116.442,98.9496,94.3726,22.0698,0.313666243,953986.1223,20.53197505,0.8784,0.9526,0.9155,0.868,0.8187,0.649449654,0.679623192,0.849195171,2
2021,Arkansas,75.3323,73.1045,108.753,111.502,93.4594,89.9724,21.5292,0.285795071,936583.5852,17.76616378,0.8535,0.9212,0.88735,0.9095,0.9171,0.647919293,0.676178815,0.847922321,3
2021,Texas Tech,66.9686,65.3672,107.923,112.362,93.8813,91.4155,20.9465,0.312780915,845493.2441,20.50031444,0.8851,0.9262,0.90565,0.8474,0.9376,0.653338625,0.669982204,0.847723185,1
2021,Loyola Chicago,63.4532,64.1938,110.218,110.416,87.2641,86.6625,23.7539,0.374346763,773601.9378,19.86444393,0.9428,0.8637,0.90325,0.9841,0.7114,0.672312588,0.641296037,0.845229017,2
2021,Purdue,66.7936,66.4842,106.055,113.612,98.8645,91.3407,22.2716,0.33343464,862150.8519,20.52712304,0.8788,0.9027,0.89075,0.9218,0.8479,0.649774978,0.659440204,0.844097113,0
2021,Virginia,60.7903,60.0732,112.421,115.637,98.7173,92.9824,22.6542,0.372668008,812882.7712,23.20635417,0.9114,0.9087,0.91005,0.881,0.8679,0.646218826,0.645106675,0.839464418,0
2021,Kansas,69.3839,68.2629,104.203,109.615,94.8304,88.5839,21.0313,0.303112105,833678.6581,18.81520555,0.8729,0.9163,0.8946,0.9177,0.7663,0.629501004,0.646676895,0.835511611,1
2021,St. Bonaventure,65.1656,65.1595,108.487,111.309,92.6373,90.4885,20.8204,0.319501393,807381.8095,20.72674118,0.8733,0.9076,0.89045,0.9258,0.8695,0.627478897,0.640987983,0.833488582,0
2021,Oregon,67.8562,67.2355,109.767,114.453,99.8891,96.7728,17.6799,0.260553936,888881.5597,22.16234729,0.8771,0.8791,0.8781,0.8924,0.9024,0.633436556,0.634172716,0.833263128,2
2021,Oklahoma St.,72.8164,71.9524,103.792,110.059,98.1737,91.2923,18.7671,0.257726281,882023.8503,18.81331963,0.8814,0.8614,0.8714,0.8691,0.7963,0.634758764,0.626783771,0.831665643,1
2021,Florida,70.6908,68.6479,104.562,110.975,98.8706,93.4227,17.5522,0.248296808,870589.057,20.10763378,0.8578,0.8943,0.87605,0.8483,0.9063,0.619166133,0.633613479,0.829350045,1
2021,LSU,72.7762,70.7574,112.749,119.771,103.154,100.181,19.5899,0.269181408,1043981.317,21.84073275,0.8472,0.9147,0.88095,0.854,0.8731,0.612261335,0.639085192,0.828970429,1
2021,Georgia Tech,68.0089,67.7637,108.198,113.332,100.068,94.783,18.5494,0.272743714,873515.9841,21.38961514,0.8911,0.8476,0.86935,0.9137,0.6842,0.628620282,0.611707073,0.826042763,0
2021,Villanova,66.2426,65.0666,113.621,118.602,100.98,95.984,22.6184,0.341441912,931797.1877,22.40684868,0.8535,0.9547,0.9041,0.5315,0.9125,0.59721016,0.636211482,0.824200033,2
2021,Missouri,70.5204,68.7329,103.256,110.248,101.07,95.0983,15.15,0.214827199,857148.7703,20.73775019,0.8871,0.8334,0.86025,0.7872,0.91,0.624707438,0.603884755,0.822907655,0
2021,North Carolina,71.8804,71.8271,105.059,110.111,96.582,90.0231,20.0876,0.27946283,871509.045,18.63613541,0.856,0.874,0.865,0.8667,0.7627,0.610158373,0.617162073,0.822566824,0
2021,Maryland,65.6478,65.3286,103.219,110.916,99.3084,92.1984,18.7175,0.285121512,807622.8068,21.20006725,0.8403,0.8684,0.85435,0.8862,0.8334,0.586430593,0.59717044,0.810718598,1
2021,UCLA,65.2619,64.6928,108.256,113.403,102.131,97.4859,15.9175,0.243895749,839283.7235,23.3156311,0.8212,0.9263,0.87375,0.8191,0.861,0.564514058,0.604319922,0.80665742,4
2021,Georgetown,70.1451,69.6374,101.239,107.693,100.383,93.636,14.0569,0.200398887,813527.5956,20.3381397,0.8578,0.7851,0.82145,0.935,0.7225,0.58981217,0.562326315,0.802028637,0
2021,Oklahoma,69.1751,67.689,106.109,111.427,98.5625,94.7836,16.6439,0.240598134,858876.4042,21.02922772,0.783,0.917,0.85,0.8135,0.8757,0.546498202,0.598097097,0.799924106,1
2021,Colgate,72.1928,72.4472,118.814,110.89,94.0365,100.668,10.2223,0.141593067,887725.4142,22.18872862,0.8606,0.806,0.8333,0.8011,0.7,0.580487139,0.560212408,0.798833942,0
2021,Utah St.,69.4931,68.8615,104.427,105.729,89.3923,89.2192,16.51,0.237574666,776837.0577,19.00166399,0.8113,0.9164,0.86385,0.8204,0.53,0.542954353,0.581709216,0.794322844,0
2021,VCU,70.2879,69.8256,101.518,105.49,92.1215,89.5783,15.9115,0.226378936,782173.5985,18.90792792,0.7943,0.8913,0.8428,0.6843,0.9099,0.540763883,0.577140718,0.792409912,0
2021,Rutgers,68.5249,67.7741,101.449,108.651,99.1205,90.5084,18.1428,0.264759234,808939.1719,19.71758899,0.7748,0.8923,0.83355,0.7432,0.886,0.535407084,0.580176907,0.79175153,1
2021,Syracuse,69.6241,69.2068,108.366,113.82,101.139,97.5937,16.2268,0.233055795,901979.6864,21.89350321,0.78,0.8787,0.82935,0.7999,0.8086,0.536887565,0.574316103,0.790506542,2
2021,Virginia Tech,66.4982,66.1503,106.985,110.048,97.7696,94.8276,15.2207,0.228884391,805330.5942,21.89201438,0.8043,0.8553,0.8298,0.6743,0.787,0.537933511,0.556672254,0.78576213,0
2021,Clemson,64.8682,64.2422,100.131,106.87,95.3828,90.7046,16.1652,0.24920377,740872.4847,20.90138442,0.7418,0.9128,0.8273,0.7805,0.9812,0.501800801,0.565724832,0.777927862,0
2021,Ohio,71.7136,69.3203,112.226,113.002,102.559,101.888,11.1142,0.154977577,915743.3732,22.77169379,0.7809,0.7418,0.76135,0.9423,0.8855,0.533290191,0.518574903,0.773342751,1
2021,UC Santa Barbara,66.6897,66.1183,109.661,109.242,94.1696,97.0104,12.2317,0.183410632,795862.5131,22.63864914,0.7632,0.8392,0.8012,0.762,0.8718,0.508331148,0.536191143,0.771178808,0
2021,Oregon St.,65.632,65.3971,104.37,109.326,104.538,99.1533,10.1728,0.154996039,784445.1021,23.82186932,0.85,0.6759,0.76295,0.8415,0.5499,0.552849558,0.490853521,0.770936819,3
2021,Drake,66.2207,66.7599,114.165,113.949,97.8564,99.3062,14.6425,0.22112119,859834.3751,23.66837354,0.7376,0.8338,0.7857,0.5478,0.8709,0.485108548,0.519970175,0.759395525,0
2021,North Texas,65.0818,63.0896,103.916,105.362,92.9394,93.6646,11.6975,0.179733812,722482.892,21.93114047,0.7556,0.7566,0.7561,0.8514,0.6313,0.488747946,0.489058757,0.751085203,1
2021,Grand Canyon,66.7431,65.4771,106.694,103.554,92.4329,96.5771,6.97644,0.104533652,715715.022,22.45909655,0.7748,0.646,0.7104,0.8735,0.7067,0.496037182,0.450836411,0.741489155,0
2021,Eastern Washington,71.2932,72.3499,109.304,107.67,98.1596,101.018,6.65145,0.093304831,826489.8693,22.59383313,0.7546,0.6341,0.69435,0.8413,0.7705,0.490967377,0.44798195,0.739000724,0
2021,Abilene Christian,71.6065,69.9524,106.373,103.047,86.3925,92.9196,10.1273,0.141431295,760366.8108,19.67973671,0.6264,0.8682,0.7473,0.6969,0.8228,0.401558018,0.487546379,0.723051289,1
2021,Liberty,64.4,63.1252,113.773,110.143,96.5376,101.773,8.37002,0.129968944,781267.3409,25.31198795,0.6653,0.794,0.72965,0.6676,0.8091,0.419459174,0.464254951,0.721294666,0
2021,Winthrop,72.7021,73.6395,109.293,105.093,91.6949,96.1535,8.93908,0.122960685,802961.1533,20.47374076,0.6425,0.81,0.72625,0.6059,0.8261,0.410407743,0.469580374,0.720076644,0
2021,UNC Greensboro,70.3313,68.4895,104.391,104.118,95.5017,95.9651,8.15332,0.115921361,762430.5315,21.09758121,0.6285,0.6005,0.6145,0.6812,0.4825,0.389936536,0.380357753,0.682732651,0
2021,Iona,69.8206,68.3119,103.193,100.371,94.2201,101.407,-1.03598,-0.014838028,703396.2987,23.21267117,0.6122,0.4659,0.53905,0.6454,0.4447,0.365652211,0.317861243,0.650858871,0
2021,Drexel,65.9441,64.2271,108.611,107.143,101.644,105.525,1.6183,0.024535933,757013.3707,26.19344564,0.6105,0.4288,0.51965,0.6099,0.5816,0.36693968,0.307314141,0.64731753,0
2021,Morehead St.,67.166,65.5948,100.374,100.165,94.537,96.2694,3.89559,0.057999583,673878.3066,22.2040266,0.5772,0.5306,0.5539,0.6017,0.179,0.3408309,0.325697621,0.6443406,0
2021,Oral Roberts,72.7902,71.7646,108.965,108.656,106.738,107.44,1.21622,0.016705546,859370.2972,24.42264444,0.5629,0.4438,0.50335,0.6423,0.6122,0.341164636,0.301652404,0.635071983,2
2021,Cleveland St.,67.664,66.3028,103.581,100.852,101.464,99.4794,1.37289,0.020285528,688219.0632,23.22819075,0.4602,0.5204,0.4903,0.5187,0.2383,0.263689159,0.282695671,0.595096581,0
2021,Texas Southern,73.4549,71.9846,99.7677,98.9834,95.3916,105.038,-6.05453,-0.082426087,719690.0636,23.34175672,0.4578,0.2193,0.33855,0.532,0.4275,0.261478307,0.187602004,0.550196227,0
2021,Norfolk St.,72.0453,67.6936,104.011,100.613,97.4792,104.355,-3.74215,-0.051939544,729312.8262,23.55133694,0.4302,0.289,0.3596,0.6796,0.3911,0.24634964,0.202244264,0.549957778,0
2021,Hartford,66.4658,66.7023,99.1816,97.4886,95.4155,100.22,-2.73095,-0.041094819,631692.7664,23.92923424,0.3563,0.5039,0.4301,0.3611,0.3177,0.196119848,0.241218497,0.544396124,0
2019,Duke,73.6764,72.2115,113.184,120.084,91.745,88.0911,31.9925,0.434235386,1062425.996,17.56155046,0.9753,0.9606,0.96795,0.9609,0.9864,0.9753,0.96795,0.988551893,3
2019,Gonzaga,71.5883,69.7687,123.829,125.125,90.7597,92.336,32.7887,0.458021772,1120805.44,19.48729869,0.9551,0.9826,0.96885,0.9534,0.9519,0.933955746,0.949474481,0.976265217,3
2019,Virginia,61.0806,59.2665,117.113,123.571,90.0009,87.9163,35.6552,0.583731987,932688.0597,21.11581018,0.9762,0.9761,0.97615,0.9694,0.9722,0.918040178,0.918683147,0.9665081,6
2019,North Carolina,76.1162,74.2921,112.438,119.872,95.8954,90.701,29.171,0.383242989,1093736.237,17.81157081,0.9682,0.9364,0.9523,0.9865,0.9423,0.920236318,0.904310297,0.963939966,2
2019,Michigan St.,68.4006,67.4035,114.269,121.729,95.0157,90.3679,31.3607,0.458491592,1013556.633,19.70438084,0.9427,0.9674,0.95505,0.9511,0.9456,0.889647833,0.903159631,0.957197295,4
2019,Michigan,65.2647,64.4257,107.986,115.516,89.8084,86.081,29.4352,0.451009504,870888.6492,19.10615689,0.9695,0.9615,0.9655,0.9565,0.9562,0.860533223,0.857276824,0.940974939,2
2019,Tennessee,69.3874,67.703,116.307,122.479,98.9814,95.4987,26.98,0.388835725,1040887.704,21.21853137,0.9383,0.9618,0.95005,0.9147,0.9357,0.826410845,0.838435693,0.929260944,2
2019,Kentucky,67.8907,65.8287,112.784,118.223,95.68,90.8094,27.4133,0.40379021,948886.4347,20.00778461,0.9494,0.935,0.9422,0.9488,0.8925,0.833590436,0.827264738,0.928369165,3
2019,Texas Tech,67.7066,66.5403,108.08,112.694,87.1746,85.9468,26.7476,0.395045682,859869.5975,18.37115803,0.9169,0.9732,0.94505,0.952,0.942,0.785769342,0.812960987,0.914319721,5
2019,Houston,67.4728,66.1482,112.096,114.118,91.1078,91.6934,22.4249,0.332350221,878692.7365,20.44618047,0.9588,0.8971,0.92795,0.9707,0.8792,0.805690426,0.777808954,0.910825458,2
2019,Virginia Tech,64.36,63.2505,114.004,118.433,95.6855,93.9634,24.4696,0.380198881,902737.5265,22.29040305,0.9351,0.9227,0.9289,0.9468,0.9568,0.792348853,0.787167147,0.909908273,2
